user_id:token	item_id:token	timestamp:float
156	40338	1607507269.0
1319	456	1607507487.0
1319	455	1607507490.0
1319	406	1607507495.0
937	12505	1607508962.0
80	3703	1607509747.0
80	18774	1607509751.0
186	45837	1607510895.0
1317	40673	1607521464.0
1317	40674	1607521478.0
14	22016	1607522352.0
14	22017	1607522365.0
369	41843	1607524191.0
369	42524	1607524194.0
939	12613	1607569146.0
939	12577	1607569154.0
939	12615	1607569157.0
939	12616	1607569163.0
939	12614	1607569167.0
964	34048	1607571307.0
964	34047	1607571313.0
957	34157	1607571368.0
424	39567	1607585237.0
107	55764	1607585350.0
1331	14307	1607586558.0
1331	15249	1607586567.0
953	34033	1607587956.0
953	34032	1607588276.0
953	33448	1607588302.0
936	12504	1607588577.0
936	10154	1607588585.0
936	10181	1607588595.0
947	4901	1607588775.0
947	4842	1607588814.0
947	4903	1607588823.0
947	4869	1607588826.0
207	41652	1607592630.0
932	12411	1607593385.0
932	12498	1607593393.0
932	12732	1607593402.0
957	8949	1607593841.0
957	37202	1607593861.0
957	1651	1607593872.0
372	18367	1607594654.0
372	38983	1607594659.0
963	33321	1607595031.0
963	33286	1607595057.0
963	33326	1607595124.0
361	17417	1607596070.0
361	50311	1607596075.0
361	17418	1607596080.0
963	33939	1607597076.0
939	12732	1607597134.0
939	12469	1607597145.0
859	24400	1607597811.0
795	1105	1607602705.0
795	1571	1607602714.0
796	34507	1607604828.0
911	27560	1607607527.0
796	2032	1607641311.0
121	24488	1607643397.0
932	10668	1607648484.0
1266	28183	1607648742.0
940	3541	1607650137.0
929	19907	1607650719.0
831	44399	1607651127.0
831	3156	1607651135.0
33	52649	1607658141.0
33	50758	1607658143.0
825	35945	1607658304.0
825	36023	1607658307.0
1308	36277	1607662085.0
31	665	1607663442.0
311	6209	1607664915.0
1271	19086	1607668958.0
800	34709	1607669984.0
800	34710	1607669987.0
800	34523	1607669991.0
795	33294	1607671250.0
842	58220	1607671522.0
795	825	1607671539.0
795	826	1607671544.0
795	1569	1607671546.0
795	1568	1607671548.0
795	804	1607671552.0
795	38384	1607671555.0
795	34109	1607671831.0
843	32806	1607671987.0
1265	43480	1607673281.0
1265	43337	1607673283.0
1265	43701	1607673285.0
866	17033	1607674488.0
32	32145	1607674558.0
183	32729	1607674588.0
183	38269	1607674593.0
183	38266	1607674597.0
900	9522	1607677851.0
805	26019	1607678611.0
789	8724	1607679028.0
789	8725	1607679041.0
340	1454	1607680209.0
340	8030	1607680222.0
959	34866	1607682269.0
359	28451	1607682928.0
359	27011	1607682947.0
90	21982	1607683279.0
200	33191	1607683881.0
1266	38062	1607686941.0
204	42781	1607689385.0
204	42326	1607689390.0
1317	37615	1607692168.0
1317	37616	1607692177.0
272	31055	1607693116.0
42	22294	1607693546.0
42	38920	1607693551.0
42	38918	1607693562.0
193	14066	1607693909.0
1282	2653	1607695061.0
1282	2656	1607695074.0
42	5469	1607697307.0
42	5412	1607697331.0
42	4144	1607697336.0
42	5651	1607697411.0
15	17173	1607699527.0
15	17321	1607699534.0
15	5827	1607699546.0
69	45735	1607700426.0
69	44720	1607700428.0
32	24381	1607731605.0
41	30663	1607742900.0
5	9289	1607743224.0
5	9290	1607743233.0
820	51006	1607751417.0
820	3828	1607751436.0
832	26421	1607752659.0
32	24385	1607753734.0
939	10473	1607758848.0
939	11734	1607758856.0
939	11760	1607758860.0
176	52767	1607759453.0
925	44081	1607760280.0
925	44167	1607760285.0
925	44168	1607761024.0
955	34177	1607761397.0
955	34176	1607761412.0
955	34528	1607761423.0
395	9553	1607764332.0
931	44987	1607766222.0
199	21729	1607767118.0
237	24355	1607767572.0
99	15643	1607769242.0
270	584	1607769825.0
906	43680	1607770714.0
75	28564	1607771044.0
234	13628	1607772101.0
234	13861	1607772108.0
369	41936	1607774083.0
369	41214	1607774093.0
369	41281	1607774097.0
358	6605	1607776415.0
358	8370	1607776418.0
358	536	1607776426.0
326	29831	1607779831.0
18	57217	1607780917.0
352	24789	1607781094.0
352	58459	1607781135.0
844	7227	1607796785.0
844	7241	1607796791.0
844	7229	1607796794.0
844	7230	1607796797.0
844	7231	1607796800.0
844	7232	1607796803.0
844	7178	1607796807.0
844	7167	1607796809.0
844	7224	1607796814.0
844	7219	1607796825.0
844	7220	1607796827.0
844	7225	1607796833.0
844	7226	1607796836.0
844	7175	1607796841.0
844	14918	1607796844.0
844	7187	1607796848.0
844	7233	1607796857.0
844	7234	1607796860.0
844	7240	1607796864.0
844	7238	1607796872.0
844	7239	1607796878.0
844	7237	1607796880.0
844	7235	1607796883.0
940	2849	1607819924.0
763	53577	1607823763.0
852	52158	1607830513.0
852	48949	1607830516.0
852	49011	1607830521.0
852	48055	1607830524.0
852	49010	1607830527.0
927	40734	1607830991.0
927	32412	1607830996.0
53	24431	1607832682.0
1299	7816	1607839122.0
1299	7817	1607839128.0
1299	15731	1607839148.0
1299	15715	1607839157.0
1299	15716	1607839165.0
808	43992	1607841433.0
1327	1355	1607842264.0
1327	777	1607842322.0
1327	742	1607842335.0
1327	1356	1607842342.0
1327	1755	1607842352.0
1327	849	1607842364.0
53	38872	1607843456.0
124	54997	1607845900.0
824	21644	1607850151.0
824	24382	1607850168.0
100	54947	1607850796.0
100	54952	1607850804.0
64	4151	1607852429.0
64	4150	1607852436.0
238	30813	1607852867.0
238	30798	1607852873.0
316	55241	1607853755.0
962	33463	1607854096.0
222	48713	1607854143.0
936	12502	1607854382.0
936	12703	1607854402.0
65	14592	1607855471.0
29	24375	1607855543.0
930	45971	1607864529.0
795	37798	1607865839.0
910	32691	1607866994.0
237	29756	1607874442.0
237	38785	1607874453.0
237	57919	1607874456.0
123	54390	1607909342.0
123	43896	1607909346.0
123	37822	1607909368.0
123	53666	1607909374.0
123	52825	1607909377.0
123	52824	1607909379.0
379	57630	1607910155.0
184	30783	1607911051.0
184	13868	1607911057.0
184	52880	1607911063.0
313	42692	1607911288.0
99	45349	1607913276.0
99	45463	1607913280.0
99	45457	1607913282.0
99	45460	1607913287.0
99	54388	1607913289.0
116	43101	1607919114.0
949	27985	1607919427.0
949	24649	1607919455.0
949	25198	1607919460.0
949	28425	1607919489.0
394	32383	1607920424.0
108	8962	1607921087.0
108	5836	1607921093.0
108	5837	1607921098.0
108	8961	1607921102.0
823	57272	1607923344.0
823	57275	1607923346.0
823	57274	1607923348.0
934	9832	1607924173.0
934	10583	1607924182.0
934	9980	1607924184.0
71	32180	1607928724.0
37	24397	1607932434.0
351	24350	1607932754.0
936	12501	1607934309.0
936	12477	1607934315.0
959	34864	1607935328.0
306	24410	1607935512.0
1322	50697	1607937224.0
1322	50615	1607937226.0
765	44710	1607938771.0
765	44711	1607938796.0
795	33290	1607940821.0
795	33238	1607940841.0
795	33523	1607940847.0
795	33292	1607940865.0
795	33289	1607940877.0
63	5687	1607941058.0
402	58158	1607946312.0
402	6245	1607946317.0
1327	5395	1607947446.0
1327	5455	1607947452.0
1327	5408	1607947458.0
102	28696	1607948498.0
102	28695	1607948520.0
906	49217	1607951042.0
894	58432	1607951911.0
294	9069	1607953662.0
71	24448	1607954219.0
174	35670	1607954277.0
774	30906	1607996388.0
339	46508	1607996567.0
946	29745	1607999401.0
946	31508	1607999405.0
954	34850	1608002734.0
223	15775	1608006443.0
223	15776	1608006448.0
3	45620	1608006860.0
3	45621	1608006865.0
3	45619	1608006868.0
1265	14787	1608014856.0
296	13252	1608017494.0
296	39652	1608017501.0
296	41362	1608017564.0
296	39654	1608017576.0
96	36698	1608018399.0
96	22461	1608018403.0
963	30786	1608022509.0
296	28570	1608024893.0
930	46140	1608025406.0
930	45950	1608025449.0
930	45969	1608025457.0
930	45956	1608025462.0
930	45980	1608025469.0
56	2239	1608025572.0
56	2238	1608025575.0
56	2240	1608025577.0
946	26378	1608025652.0
946	26549	1608025665.0
946	26553	1608025672.0
946	26550	1608025676.0
946	26554	1608025692.0
946	26551	1608025696.0
927	32504	1608026550.0
927	32037	1608026554.0
927	21537	1608026564.0
927	32109	1608026568.0
237	1421	1608027858.0
416	9703	1608031570.0
845	15298	1608037880.0
845	30088	1608037885.0
845	28577	1608037927.0
822	31665	1608039392.0
955	34530	1608039521.0
296	15644	1608040536.0
872	1076	1608078619.0
847	15300	1608083585.0
380	24177	1608087402.0
958	20919	1608089174.0
958	20915	1608089185.0
238	21632	1608090772.0
91	28399	1608092259.0
807	48858	1608092980.0
807	48861	1608092990.0
287	7003	1608093552.0
287	27213	1608093554.0
287	55151	1608093557.0
36	44603	1608093834.0
36	42870	1608093838.0
36	45339	1608093842.0
940	2143	1608094930.0
940	3051	1608094937.0
940	2958	1608094945.0
940	3053	1608094950.0
940	1212	1608094954.0
1271	47937	1608096690.0
1271	26946	1608096693.0
1271	49471	1608096696.0
1271	58373	1608096713.0
1271	58370	1608096714.0
889	43646	1608100180.0
910	32706	1608101048.0
852	44524	1608108385.0
852	48954	1608108392.0
786	10806	1608108731.0
786	10807	1608108734.0
402	58474	1608112265.0
238	30641	1608112429.0
776	13871	1608112577.0
776	14040	1608112591.0
776	16355	1608112607.0
321	27249	1608112641.0
71	30220	1608113080.0
845	13756	1608113798.0
845	15299	1608113802.0
207	42108	1608113841.0
207	42109	1608113849.0
833	20207	1608116077.0
1299	8734	1608118040.0
1299	7707	1608118050.0
1332	3668	1608119934.0
1332	9984	1608119940.0
858	10579	1608121025.0
19	22254	1608125150.0
19	22255	1608125156.0
52	55509	1608126448.0
69	30058	1608126746.0
69	30048	1608126760.0
69	45133	1608126766.0
69	45624	1608126773.0
928	29226	1608126784.0
802	4918	1608160104.0
802	21610	1608160114.0
802	21607	1608160117.0
802	21637	1608160126.0
965	35809	1608167672.0
846	14918	1608168265.0
846	7251	1608168267.0
846	7246	1608168270.0
846	7264	1608168272.0
846	7331	1608168274.0
846	7247	1608168276.0
846	7250	1608168279.0
846	7248	1608168281.0
846	7261	1608168286.0
846	7249	1608168289.0
846	452	1608168290.0
846	7245	1608168292.0
846	7244	1608168294.0
846	7243	1608168296.0
846	7170	1608168298.0
846	7259	1608168301.0
846	7330	1608168304.0
846	7252	1608168306.0
846	7253	1608168308.0
846	5223	1608168310.0
846	7168	1608168315.0
846	7255	1608168317.0
846	7256	1608168320.0
846	7257	1608168323.0
846	7258	1608168325.0
846	7263	1608168327.0
1299	3617	1608174636.0
760	22437	1608178726.0
760	38991	1608178998.0
1267	3607	1608179221.0
927	32171	1608184368.0
760	24876	1608186601.0
84	45590	1608191624.0
32	39623	1608192644.0
69	36506	1608193401.0
69	30059	1608193406.0
69	14036	1608193414.0
964	26910	1608195791.0
936	11994	1608196771.0
936	12691	1608196776.0
936	12692	1608196780.0
936	12693	1608196802.0
936	9620	1608196808.0
1280	48977	1608200211.0
850	17744	1608200293.0
65	14593	1608202512.0
940	3540	1608203906.0
940	5416	1608203910.0
937	12303	1608206417.0
937	12131	1608206425.0
18	44496	1608207830.0
799	34101	1608209036.0
799	33241	1608209058.0
799	8973	1608209062.0
799	21502	1608209066.0
799	21503	1608209069.0
799	34113	1608209074.0
799	8373	1608209076.0
799	830	1608209079.0
799	27359	1608209083.0
799	8935	1608209087.0
799	829	1608209091.0
799	828	1608209095.0
799	22011	1608209099.0
799	3977	1608209102.0
799	37416	1608209108.0
296	29627	1608211287.0
369	42515	1608212674.0
324	44251	1608213489.0
822	30463	1608213580.0
916	14380	1608221281.0
916	6045	1608221285.0
916	3772	1608221288.0
916	5032	1608221291.0
916	6898	1608221294.0
796	33300	1608251483.0
796	3969	1608251486.0
270	19497	1608255951.0
862	38442	1608260116.0
769	30020	1608262328.0
929	45978	1608264382.0
764	23131	1608265857.0
1331	51476	1608267034.0
881	33346	1608269446.0
881	2517	1608269450.0
777	47892	1608270605.0
777	47901	1608270608.0
777	52726	1608270609.0
777	13341	1608270611.0
833	18601	1608271589.0
376	50305	1608273902.0
376	50312	1608273907.0
376	46165	1608273913.0
376	45152	1608273917.0
376	50906	1608273920.0
376	45154	1608273922.0
376	50907	1608273924.0
376	45153	1608273929.0
297	45748	1608276212.0
405	8554	1608278242.0
86	7498	1608279071.0
113	35496	1608279128.0
123	12115	1608281001.0
1267	1065	1608281222.0
1267	1324	1608281224.0
32	22271	1608282051.0
32	37115	1608282058.0
852	57912	1608282082.0
82	52120	1608282630.0
380	23207	1608284246.0
199	22377	1608286322.0
96	35928	1608287408.0
71	24337	1608288996.0
926	43746	1608289246.0
926	43747	1608289248.0
369	41367	1608290419.0
369	41366	1608290423.0
842	4549	1608294760.0
842	14429	1608294765.0
842	16049	1608294767.0
779	52154	1608296034.0
810	43997	1608298499.0
810	47276	1608298501.0
810	44059	1608298503.0
810	44017	1608298505.0
384	24236	1608299218.0
384	31595	1608299223.0
384	44826	1608299226.0
384	44827	1608299230.0
384	20636	1608299234.0
238	46004	1608337041.0
238	46005	1608337044.0
32	7847	1608339168.0
32	7846	1608339174.0
763	53691	1608339213.0
283	1853	1608347785.0
171	15805	1608352167.0
171	16423	1608352189.0
171	16960	1608352194.0
171	16959	1608352198.0
171	16961	1608352202.0
834	54448	1608352332.0
834	55709	1608352339.0
834	55710	1608352346.0
815	3827	1608355883.0
815	5514	1608355886.0
815	49120	1608355888.0
820	28104	1608357811.0
820	55579	1608357815.0
104	30977	1608361020.0
1329	35758	1608366726.0
1329	35760	1608366736.0
1329	35759	1608366738.0
107	55788	1608369493.0
1333	5320	1608370282.0
1333	33489	1608370611.0
1333	33478	1608370630.0
1333	33599	1608370662.0
1333	33600	1608370669.0
1317	26733	1608371347.0
824	44468	1608373998.0
926	44169	1608378752.0
926	44172	1608378761.0
379	45780	1608378767.0
926	44170	1608378769.0
379	37196	1608378771.0
926	44168	1608378772.0
379	41822	1608380609.0
379	42587	1608380615.0
928	28570	1608380855.0
928	28581	1608380865.0
928	28572	1608380872.0
928	28456	1608380876.0
928	29587	1608380910.0
928	29588	1608380917.0
382	41965	1608382810.0
1319	3612	1608384889.0
1319	3636	1608384902.0
1319	3456	1608384909.0
1319	3638	1608384915.0
255	5292	1608385430.0
809	47846	1608385929.0
850	17743	1608395545.0
850	17740	1608395556.0
881	36160	1608428602.0
881	36167	1608428608.0
1269	17996	1608430789.0
375	28988	1608433401.0
375	28480	1608433409.0
949	30595	1608434573.0
949	39099	1608434685.0
399	30431	1608435129.0
900	53115	1608435365.0
900	51858	1608435375.0
245	42682	1608435604.0
245	50102	1608435606.0
245	23929	1608435615.0
221	39621	1608436204.0
33	49902	1608446417.0
33	55505	1608446421.0
33	52754	1608446428.0
33	52752	1608446431.0
33	52753	1608446434.0
345	33278	1608446653.0
196	108	1608448589.0
75	23905	1608449069.0
75	23943	1608449073.0
75	27371	1608449079.0
75	30747	1608449084.0
75	12921	1608449090.0
1331	8722	1608449523.0
1331	8812	1608449528.0
1331	8751	1608449534.0
333	53661	1608452719.0
167	42963	1608453016.0
167	52849	1608453018.0
898	5254	1608453598.0
231	52910	1608454255.0
231	54465	1608454259.0
72	26912	1608458678.0
828	35846	1608462694.0
828	21312	1608462700.0
828	21434	1608462705.0
859	16837	1608462915.0
858	10667	1608465850.0
858	12273	1608465854.0
29	19311	1608467341.0
199	27186	1608471976.0
199	27185	1608471999.0
199	23149	1608472007.0
199	18763	1608472014.0
290	23118	1608474912.0
940	1940	1608476035.0
940	2583	1608476049.0
252	43223	1608504791.0
252	52925	1608506528.0
252	52924	1608506585.0
252	43365	1608506609.0
784	30557	1608514216.0
377	42373	1608515272.0
377	56393	1608515293.0
377	56391	1608515296.0
377	42504	1608515299.0
863	10175	1608518804.0
863	9821	1608519734.0
863	10935	1608519751.0
808	44516	1608520507.0
891	48093	1608521253.0
891	29780	1608521255.0
944	2596	1608525166.0
930	19705	1608525199.0
270	820	1608525466.0
270	802	1608525471.0
270	821	1608525473.0
270	1957	1608525478.0
270	2277	1608525483.0
270	27210	1608525490.0
270	23518	1608525494.0
797	36033	1608525877.0
797	23794	1608525889.0
797	39003	1608525896.0
797	15661	1608525898.0
797	7389	1608525900.0
293	15262	1608526622.0
293	30313	1608526626.0
293	32167	1608526629.0
293	13358	1608526631.0
293	57843	1608526636.0
405	42527	1608529888.0
37	24403	1608537136.0
1331	3663	1608537709.0
1331	52394	1608537726.0
769	37673	1608537820.0
1300	9782	1608539616.0
940	3335	1608539829.0
940	1304	1608539843.0
363	30713	1608540558.0
863	11948	1608541122.0
863	12960	1608541126.0
1327	5426	1608541969.0
934	13798	1608542599.0
934	7674	1608542605.0
934	7675	1608542611.0
934	8798	1608542617.0
934	8799	1608542625.0
1331	46575	1608543983.0
1331	10363	1608543988.0
198	48766	1608546059.0
198	43242	1608546064.0
1271	54712	1608546071.0
1271	1554	1608546076.0
1271	48610	1608546082.0
36	39624	1608548148.0
36	44505	1608548240.0
820	38863	1608549267.0
29	21375	1608551769.0
161	47740	1608554527.0
795	36133	1608557190.0
795	36134	1608557198.0
795	36387	1608557209.0
863	10343	1608557703.0
863	12961	1608557713.0
958	20916	1608558950.0
958	7272	1608558954.0
958	16073	1608558956.0
955	5373	1608562557.0
1299	10267	1608598189.0
1265	51784	1608602145.0
1265	51785	1608602158.0
1265	51648	1608602162.0
193	16369	1608604378.0
193	14526	1608604396.0
193	13613	1608604425.0
946	26546	1608609085.0
946	25523	1608609090.0
19	21370	1608610247.0
19	21372	1608610258.0
19	21371	1608610263.0
19	21373	1608610269.0
1295	54327	1608615511.0
1295	32562	1608615517.0
868	11719	1608619590.0
821	32243	1608620486.0
204	51513	1608622300.0
204	43362	1608622306.0
204	43762	1608622312.0
949	28990	1608622458.0
416	41944	1608623823.0
53	21975	1608623877.0
936	11492	1608624142.0
936	11132	1608624149.0
939	10670	1608627719.0
939	12410	1608627722.0
257	23390	1608628262.0
962	17240	1608630810.0
962	15105	1608630815.0
962	17219	1608630819.0
845	28577	1608632120.0
760	5017	1608634174.0
51	51135	1608635091.0
807	50270	1608635381.0
199	19091	1608643817.0
199	23147	1608643822.0
1290	56960	1608644102.0
1290	56968	1608644104.0
1290	57042	1608644106.0
905	19704	1608644966.0
905	40247	1608644977.0
905	17890	1608644984.0
37	41314	1608645912.0
9	43236	1608647642.0
421	32657	1608647749.0
421	32616	1608647751.0
796	33491	1608676768.0
796	34375	1608676771.0
957	34200	1608683628.0
957	36410	1608683639.0
171	7050	1608683918.0
964	34111	1608684730.0
964	34156	1608684738.0
319	27159	1608685751.0
927	32100	1608687382.0
3	45437	1608688631.0
957	33405	1608694010.0
950	47055	1608697074.0
56	19796	1608702380.0
56	1377	1608702381.0
896	39533	1608704325.0
896	48468	1608704342.0
941	30447	1608705797.0
941	158	1608705803.0
919	41110	1608707196.0
919	14503	1608707208.0
919	14457	1608707215.0
919	14383	1608707225.0
177	42353	1608708071.0
767	56840	1608710323.0
55	36443	1608711917.0
55	48247	1608711932.0
14	30732	1608711943.0
14	24457	1608711948.0
14	21722	1608711965.0
33	50757	1608712234.0
915	14380	1608713326.0
915	5883	1608713329.0
915	53362	1608713332.0
915	55474	1608713335.0
915	16057	1608713344.0
915	16058	1608713347.0
810	30732	1608715863.0
200	35872	1608717611.0
95	36215	1608717719.0
95	36217	1608717724.0
95	36214	1608717726.0
95	36216	1608717731.0
234	13628	1608718525.0
372	38242	1608718574.0
372	7448	1608718575.0
372	9494	1608718577.0
372	1889	1608718584.0
372	38238	1608718585.0
372	38243	1608718586.0
372	9335	1608718599.0
372	46596	1608718601.0
372	33602	1608718603.0
372	46637	1608718605.0
372	33603	1608718606.0
372	2026	1608718608.0
372	53709	1608718610.0
372	53712	1608718611.0
372	53711	1608718613.0
372	53713	1608718615.0
372	53710	1608718617.0
372	9493	1608718640.0
177	42080	1608720981.0
177	42081	1608720999.0
32	23332	1608721241.0
3	45440	1608721362.0
3	45439	1608721364.0
3	54933	1608721368.0
188	37946	1608725805.0
188	9120	1608725838.0
188	9081	1608725856.0
238	30814	1608726029.0
238	30819	1608726033.0
238	30664	1608726038.0
58	15067	1608728562.0
58	15268	1608728571.0
1267	6295	1608729051.0
1267	695	1608729088.0
69	44719	1608730053.0
69	24445	1608730057.0
69	45342	1608730062.0
199	41018	1608731114.0
108	5963	1608731681.0
108	6168	1608731685.0
36	42962	1608732056.0
269	33755	1608773539.0
269	33654	1608773542.0
269	33655	1608773545.0
1288	25536	1608777357.0
1288	37517	1608777359.0
900	31624	1608778436.0
900	54331	1608778456.0
868	11909	1608778575.0
900	52086	1608783006.0
900	52087	1608783018.0
900	51934	1608783038.0
795	36389	1608784181.0
237	37380	1608788315.0
237	22468	1608788320.0
237	22469	1608788343.0
962	40570	1608791369.0
962	36718	1608791376.0
1320	34777	1608793818.0
915	16845	1608797886.0
915	16846	1608797892.0
915	16847	1608797897.0
124	51962	1608798152.0
124	53667	1608798157.0
963	27221	1608798978.0
763	24878	1608799985.0
1332	9606	1608802516.0
82	43891	1608809046.0
193	43212	1608809447.0
193	43211	1608809453.0
193	52887	1608809457.0
290	15409	1608813754.0
290	12146	1608813763.0
124	36507	1608816028.0
901	24788	1608855478.0
900	49779	1608856122.0
37	24406	1608857907.0
786	10227	1608858628.0
786	15404	1608858636.0
786	11078	1608858641.0
786	10229	1608858647.0
786	8633	1608858662.0
786	11081	1608858669.0
786	8635	1608858670.0
786	10232	1608858672.0
786	13700	1608858674.0
786	8634	1608858675.0
786	11083	1608858678.0
1262	49990	1608859109.0
1262	50042	1608859113.0
1262	48387	1608859115.0
1262	50013	1608859117.0
1262	45516	1608859119.0
1262	45681	1608859123.0
1262	49895	1608859125.0
1262	50061	1608859126.0
895	47449	1608859689.0
895	16582	1608859695.0
895	16719	1608859698.0
426	7192	1608861333.0
426	30574	1608861340.0
365	31690	1608863792.0
365	27266	1608863959.0
910	43811	1608864907.0
910	47142	1608864923.0
910	43818	1608864936.0
1265	43762	1608865566.0
1265	43748	1608865568.0
786	11077	1608866350.0
944	2160	1608866627.0
944	2166	1608866632.0
944	3967	1608866641.0
773	14376	1608868676.0
11	15909	1608876664.0
11	15911	1608876677.0
11	15910	1608876681.0
1331	7822	1608877340.0
360	54500	1608883258.0
319	24416	1608884047.0
319	25614	1608884055.0
306	28698	1608884849.0
306	41055	1608884853.0
1	56763	1608885834.0
1	56742	1608885840.0
1	56739	1608885852.0
1	56710	1608885857.0
96	24649	1608895833.0
826	44096	1608898761.0
826	44690	1608898774.0
158	56220	1608903220.0
787	41202	1608904492.0
787	41203	1608904509.0
831	21081	1608942714.0
831	21069	1608942717.0
831	42835	1608942725.0
831	42836	1608942727.0
831	42825	1608942729.0
1332	12636	1608944754.0
1332	10694	1608944760.0
416	7648	1608948611.0
416	223	1608948626.0
199	7342	1608949214.0
858	6148	1608949312.0
858	12494	1608949315.0
1272	20921	1608951231.0
1272	23702	1608951243.0
1272	21939	1608951274.0
130	18715	1608951488.0
130	18713	1608951492.0
65	12330	1608952713.0
1331	7823	1608953687.0
1331	10368	1608953697.0
1331	10484	1608953706.0
1327	1071	1608955327.0
1327	1087	1608955330.0
1267	5991	1608956144.0
57	2847	1608957963.0
57	6146	1608957977.0
57	3890	1608957979.0
57	7341	1608957985.0
19	30621	1608960654.0
19	30617	1608960694.0
19	21842	1608960749.0
19	21843	1608960771.0
866	3277	1608962379.0
866	3233	1608962428.0
940	2068	1608964477.0
881	56404	1608964982.0
406	53822	1608966321.0
29	21716	1608971128.0
947	17197	1608972495.0
947	3370	1608972504.0
947	3509	1608972526.0
888	55301	1608975823.0
888	47805	1608975826.0
384	44827	1608976929.0
384	44828	1608976960.0
68	44787	1608977021.0
947	6562	1608977249.0
890	37637	1608979373.0
947	6569	1608979926.0
947	6282	1608979930.0
947	6175	1608979935.0
947	6565	1608979938.0
947	6570	1608979942.0
947	6571	1608979969.0
947	6240	1608980101.0
125	48888	1608980202.0
125	49180	1608980215.0
125	49181	1608980281.0
900	51226	1608983893.0
900	55126	1608983949.0
52	15872	1608984538.0
108	5959	1608985508.0
108	6171	1608985514.0
290	24013	1608985784.0
290	25090	1608985792.0
108	5960	1608986050.0
108	5950	1608986063.0
108	6607	1608986074.0
57	27123	1608988446.0
150	31601	1608988583.0
820	26342	1608993516.0
327	24410	1608997359.0
954	33916	1609027226.0
1266	27166	1609036641.0
351	803	1609039717.0
351	40551	1609039730.0
351	40182	1609039745.0
806	51942	1609040968.0
769	45355	1609041620.0
41	15252	1609046818.0
905	31721	1609048558.0
838	54703	1609049094.0
838	54188	1609049103.0
838	55434	1609049105.0
838	53485	1609049108.0
195	25038	1609049552.0
175	45476	1609051164.0
175	50139	1609051183.0
131	14125	1609052807.0
1265	52731	1609054761.0
1265	52733	1609054767.0
1265	52732	1609054771.0
182	52879	1609055037.0
390	42447	1609057126.0
920	7408	1609057304.0
824	52607	1609059622.0
824	55169	1609059629.0
824	52585	1609059639.0
211	42627	1609061697.0
307	28875	1609066759.0
307	28653	1609066794.0
769	55903	1609068487.0
947	6568	1609072767.0
947	6563	1609072775.0
947	6566	1609072786.0
947	6154	1609072797.0
947	3600	1609072899.0
946	26560	1609073435.0
946	26538	1609073443.0
946	26539	1609073454.0
946	26561	1609073460.0
946	26540	1609073464.0
946	26541	1609073657.0
23	28331	1609074492.0
955	34539	1609075276.0
955	34233	1609075294.0
955	56182	1609075306.0
116	41307	1609075451.0
946	40053	1609075501.0
946	4482	1609075504.0
186	6666	1609076147.0
186	560	1609076153.0
186	31013	1609076154.0
186	537	1609076156.0
186	32169	1609076157.0
947	6415	1609077145.0
227	27411	1609077229.0
73	21590	1609077456.0
73	18823	1609077459.0
18	43874	1609077531.0
48	45645	1609085619.0
48	45644	1609085622.0
48	58090	1609085625.0
48	54997	1609085633.0
48	55094	1609085658.0
48	55096	1609085663.0
796	33294	1609107489.0
796	33884	1609107493.0
290	27432	1609113734.0
290	27431	1609113742.0
113	14040	1609117193.0
18	57289	1609117393.0
18	57160	1609117409.0
25	29988	1609117663.0
25	32405	1609117666.0
25	21916	1609117669.0
847	5811	1609119682.0
872	1266	1609120337.0
872	1253	1609120340.0
760	22438	1609120852.0
950	6122	1609121427.0
1331	6128	1609121457.0
1331	15248	1609121458.0
820	24714	1609121459.0
820	15632	1609121459.0
820	16827	1609121460.0
820	40042	1609121461.0
113	15489	1609123003.0
900	55074	1609128094.0
810	47290	1609134427.0
810	47291	1609134429.0
810	47289	1609134431.0
810	28359	1609134435.0
810	28368	1609134436.0
810	24410	1609134440.0
810	24929	1609134442.0
960	33401	1609137206.0
416	2026	1609138860.0
960	4014	1609139680.0
960	37037	1609139684.0
960	17284	1609139690.0
53	32172	1609139694.0
807	45553	1609140766.0
807	50255	1609140769.0
188	9338	1609142605.0
29	21572	1609143811.0
4	5498	1609147842.0
4	5500	1609147854.0
4	5499	1609147865.0
4	5501	1609147869.0
4	5497	1609147882.0
787	8840	1609150267.0
1263	39878	1609150840.0
1271	47941	1609151535.0
1271	16887	1609151539.0
930	45869	1609152342.0
930	46111	1609152346.0
930	45954	1609152349.0
930	45953	1609152351.0
930	45982	1609152354.0
925	48938	1609154704.0
955	34234	1609155707.0
257	2742	1609157737.0
257	2743	1609157745.0
257	3685	1609157754.0
70	42077	1609159241.0
23	30634	1609159674.0
36	44718	1609159853.0
113	23998	1609160000.0
152	42254	1609160345.0
173	44737	1609160769.0
173	44736	1609160774.0
152	43755	1609161227.0
36	42746	1609161281.0
36	42747	1609161286.0
57	19398	1609161445.0
57	19339	1609161452.0
57	30689	1609161467.0
57	30618	1609161475.0
57	30690	1609161500.0
57	30684	1609161509.0
57	30685	1609161527.0
57	19323	1609161532.0
57	19355	1609161537.0
57	19356	1609161541.0
57	19399	1609161569.0
290	31067	1609163043.0
290	31068	1609163055.0
14	22445	1609163181.0
14	27361	1609163203.0
778	15251	1609166768.0
778	15291	1609166772.0
1262	46500	1609203530.0
1262	26688	1609203531.0
1262	46506	1609203532.0
1262	5289	1609203532.0
1262	25270	1609203549.0
